order_id,customer_id,order_status,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_city,customer_state,order_item_id,seller_id,price,freight_value,seller_city,seller_state,Delay_Days,Is_Delayed,Delivery_Time,Vendor_Delay_Rate,Risk_Score,Risk_Level
1ed3c7f08656149896b3e30bff0ad3ab,f18def4b8952c0f643f7323f2ece8567,delivered,2018-04-27 22:38:19,2018-05-14 14:08:32,2018-06-04,ba98c4dfd6996c5dd6812d59ac200246,rio de janeiro,RJ,2.0,7a2d2949aea47fab95fd98d6c9f618b1,242.0,21.42,curitiba,PR,-21,0,16,0.0,4.8,Low
327ee18cf93b73d75911ca52f0c73ed4,22d32625b59ff10115c8863926933a99,delivered,2018-02-27 19:38:59,2018-03-05 15:58:40,2018-03-19,1d0c477338ae1d1071fd09d848d984a7,sao paulo,SP,1.0,3ade81dab5a172b88e1871c28ae05260,179.9,25.57,sao jose do rio preto,SP,-14,0,5,0.10714285714285714,9.0,Low
317bfcd79627d89d54a917da6e066beb,124ea0ac4cadfffc49227a24235871fe,delivered,2018-03-12 09:48:20,2018-03-17 17:40:36,2018-04-10,8d391fbb0d67f85692e14f81e9b6d956,santana de parnaiba,SP,1.0,00fc707aaaad2d31347cf883cd2dfe10,110.0,13.89,maringa,PR,-24,0,5,0.0392156862745098,4.245098039215685,Low
b0687213cf67e3c3aa0fc89237bc79b6,add3e04b6e35f4df7b08f92e0b7acc71,delivered,2018-03-28 21:34:14,2018-04-06 22:08:58,2018-04-16,e6be62f693673ca3da7ded8c46122ae0,contagem,MG,1.0,1025f0e2d44d7041d6cf58b6550e0bfa,150.0,23.59,sao paulo,SP,-10,0,9,0.08,8.299999999999999,Low
43b54e069a51acaaf7d8b494ad04b96d,34c368aeb9890269ccfa630bbeca50a4,delivered,2018-07-08 20:38:41,2018-07-23 15:15:09,2018-08-03,488c70cb74d7e7d375849c12dad44deb,macae,RJ,1.0,c31eff8334d6b3047ed34bebd4d62c36,99.99,23.5,salto,SP,-11,0,14,0.1206896551724138,12.648275862068964,Low
e46e94a05d2d44bd56759d2e056649ea,91dabf9347495618b632ea7397fd4eb9,delivered,2018-01-12 12:00:48,2018-01-22 14:48:58,2018-02-06,0eb37cca7a83f5b37301430da0800d34,sao carlos,SP,2.0,00ee68308b45bc5e2660cd833c3f81cc,127.0,13.91,sao paulo,SP,-15,0,10,0.07518796992481203,8.263157894736842,Low
373e33407e16fe7b1ae7de43384958fd,a786efe0406935f2855160ab59901712,delivered,2018-08-11 08:58:14,2018-08-22 16:44:27,2018-09-04,ed377ac5da552cf327d3f28c350fbbe5,sao jeronimo,RS,2.0,33a6f4b1e7cdc205511e76ba1b6e0186,74.99,18.33,guarulhos,SP,-13,0,11,0.019417475728155338,4.659223300970874,Low
ee72ce44903a7907d3c84f46ef2dd863,0117fcfe90f5c0df487c5eb4ae067aff,delivered,2018-07-25 13:15:31,2018-08-11 17:57:36,2018-08-27,547815ef9a8d4503278645b8d39c2a87,santarem,PA,1.0,33cbbec1e7e1044aaf11d152172c776f,80.56,89.88,bento goncalves,RS,-16,0,17,0.0,5.1,Low
bc14e28998f2436b7a9adbaad226703a,6b303d3b8cdd5fbdbeefea8874d5bbe0,delivered,2017-05-24 20:38:05,2017-05-31 10:26:54,2017-06-20,d3ec7fc778291d87a83b1ce499f5a142,brasilia,DF,1.0,f8db351d8c4c4c22c6835c19a46f01b0,85.9,16.36,salto,SP,-20,0,6,0.042682926829268296,4.78780487804878,Low
8b7d4b3e8eca5cae93f948e0d7b67406,76d4a3d0005fc2a1c3d995a062bfc72d,delivered,2018-01-25 10:24:24,2018-02-05 19:48:59,2018-02-19,1fdb1b2757402b1c8c077a9e197b5d63,santo andre,SP,1.0,1835b56ce799e6a4dc4eddc053f04066,56.99,12.74,ibitinga,SP,-14,0,11,0.11025641025641025,11.017948717948716,Low
0d5f49b8f9f7176361444dcc91621776,9f01f4bbdd9ec6f633d823f620431444,delivered,2017-08-11 11:58:43,2017-08-17 15:45:26,2017-09-04,8b1d0f7df6c92a1bca09df712b662469,sao paulo,SP,1.0,46dc3b2cc0980fb8ec44634e21d2718e,639.99,79.38,rio de janeiro,RJ,-18,0,6,0.05788423153692615,5.85189620758483,Low
2d5d83348a4d3d36d75a5dd807eb21e2,ee65d535649593a0e8a286d779e0949d,delivered,2018-03-11 16:50:03,2018-04-03 01:11:04,2018-03-28,32752da00d66a31189201fc0772f600b,belo horizonte,MG,1.0,f7ba60f8c3f99e7ee4042fdef03b70c4,325.0,17.15,sao bernardo do campo,SP,6,1,22,0.1388888888888889,16.322222222222223,Low
039dffcfcd2b5404d42beff4bbeff110,321f41f3515edf9c58437c5aeaa163a8,delivered,2017-05-24 08:13:54,2017-05-26 08:00:01,2017-06-06,ebe2185b1b6c336f75df6616565e53f7,sao paulo,SP,1.0,7a67c85e85bb2ce8582c35f2203ad736,99.99,11.9,sao paulo,SP,-11,0,1,0.053003533568904596,4.010247349823322,Low
e99d24bf7bab6f3b13feddbc3cca9cb7,2e43f7f2d2224f51ee172eff5de196d1,delivered,2018-03-24 07:30:17,2018-03-28 19:06:30,2018-04-10,15eaf7e40d5ff0687009b39f3da7861a,atibaia,SP,1.0,b4ffb71f0cb1b1c3d63fad021ecf93e1,34.5,7.39,sao paulo,SP,-13,0,4,0.02142857142857143,2.6999999999999997,Low
7d556b158b276636f710b97e13e2a2c3,a74236a4dbbe4c74be4081b8ebc2daa8,delivered,2018-03-04 23:24:49,2018-03-12 21:09:41,2018-03-27,fe950c855187ad86e88c96bfd312c295,rio do sul,SC,1.0,128639473a139ac0f3e5f5ade55873a5,19.9,15.1,maringa,PR,-15,0,7,0.0421455938697318,5.050191570881227,Low
7cd9df8c03efcd7abf1f9d7156b392d5,6b56f7501c063a3211e2f762a118bd6c,delivered,2018-08-08 17:13:45,2018-08-13 20:41:08,2018-08-14,3dd21204331bd7a301e6f5a54cc83c34,rio de janeiro,RJ,1.0,620c87c171fb2a6dd6e8bb4dec959fc6,118.9,9.17,petropolis,RJ,-1,0,5,0.08713692946058091,7.599585062240663,Low
9391a350faf505bf6880c4d747f26e4d,be79b7c40a192a31f70eee5f24a64c9d,delivered,2018-07-27 10:54:56,2018-08-07 21:28:37,2018-08-16,6773c8dd1feadebbd76db5837f327b1a,santo inacio,PR,1.0,e9bc59e7b60fc3063eb2290deda4cced,65.9,13.8,maringa,PR,-9,0,11,0.07804878048780488,8.76341463414634,Low
b164237e62593d65bd06208c4e722120,66603e8aa65d2bbfacd6ac73091ab6de,delivered,2018-08-07 21:45:03,2018-08-11 20:03:34,2018-08-10,42219828c7f1f7a96ea1053dfbd44a3e,sao paulo,SP,1.0,6560211a19b47992c3666cc44a7e94c0,59.0,7.67,sao paulo,SP,1,1,3,0.0528071150639244,4.596498054474708,Low
e9f267751db5678db874f632592a2c0d,c2c4da97389cc67625777ddca20faa00,delivered,2017-07-28 22:00:31,2017-08-01 16:46:55,2017-08-21,0e1437d1433e8561302ceb1b3b8e3f4f,curitiba,PR,1.0,dc317f341ab0e22f39acbd9dbf9b4a1f,629.0,34.24,cachoeirinha,RS,-20,0,3,0.05454545454545454,4.718181818181817,Low
adc4970778889732db1a1b721b12a4b9,aa220a15ac7d760f8a1ba2ecda5c592a,delivered,2017-11-24 22:17:00,2017-12-04 19:27:49,2017-12-14,a1000fdfd06a4d643b33ce3a8ad4259a,rio de janeiro,RJ,1.0,1c129092bf23f28a5930387c980c0dfc,39.5,15.11,sao paulo,SP,-10,0,9,0.046632124352331605,5.964248704663212,Low
7b9783133bb4a92b0c131b1b4f7657ea,42db1aa24e501b47e6dfca5bb3bb0dad,delivered,2018-08-09 12:44:07,2018-08-15 22:34:43,2018-08-24,c70dfb293b08af5444cf2cf527b8836c,curitiba,PR,1.0,6061155addc1e54b4cfb51c1c2a32ad8,1240.0,72.67,campinas,SP,-9,0,6,0.037037037037037035,4.392592592592592,Low
fc06766875a10376c5a1f0b4c0320dac,0feaa9666d68f76e57167ccbc45723fa,delivered,2017-06-03 12:46:36,2017-06-28 14:09:18,2017-06-26,99979929ca27d42627ac1176838eda6c,sao paulo,SP,1.0,2f09f7d37a97956d11cc1a7cadd5262b,95.0,13.69,ribeirao preto,SP,2,1,25,0.16666666666666666,19.166666666666664,Low
3609efe3e67d76fc425ba5fd19fd4bd5,b0a138fd5010ba7c97075d71001e87c3,delivered,2018-02-19 19:34:43,2018-03-15 21:07:32,2018-03-16,9b58367fe18e30599fa48677daa0858b,porto alegre,RS,1.0,7a67c85e85bb2ce8582c35f2203ad736,229.99,21.1,sao paulo,SP,-1,0,24,0.053003533568904596,10.91024734982332,Low
a6840c3c8bb056af9cce2e2ea459769a,49c62562aa524f7e52c41008a9f187d3,delivered,2018-03-08 16:21:08,2018-03-16 20:02:49,2018-03-26,d3daedaaef0b4f26e57483ff486d864b,guaratingueta,SP,1.0,ea8482cd71df3c1969d7b9473ff13abc,39.9,12.79,sao paulo,SP,-10,0,8,0.08571428571428572,8.399999999999999,Low
5d508403951477c6ca3f8fb41f351658,29588af43a7f8d1ac968a59f8a504036,delivered,2018-03-13 23:37:18,2018-03-28 17:48:26,2018-04-11,a109f435b9d28761c7a3024094369103,aparecida,SP,1.0,b32be1695eb7ec5f10f72d9610a12527,998.0,50.57,caxias do sul,RS,-14,0,14,0.045454545454545456,7.381818181818183,Low
dc66d02aa72baeed7ea19e8d5bf9531c,34d8e7fbd4ef064dc9fef296b5a69931,delivered,2018-06-24 23:58:10,2018-06-27 12:08:37,2018-07-16,82a78b7fe9c0c1a662b2d7116c203d36,guapimirim,RJ,1.0,6f229cc508fc6915ed5c499efd93baa4,149.9,14.64,rio de janeiro,RJ,-19,0,2,0.15384615384615385,11.369230769230768,Low
7c456a887b23a75268a45a224d191c52,b31f9f275c6f4ab74a60d0bebb303f0b,delivered,2018-04-18 11:42:32,2018-05-01 17:54:24,2018-05-16,fb16d95d709fca0485dec8f7a6781ce0,resende,RJ,1.0,88460e8ebdecbfecb5f9601833981930,74.9,22.23,maringa,PR,-15,0,13,0.17872340425531916,16.41063829787234,Low
f7bb1808de8fcbb7b751fd8f7687f14d,2aa9a7aba78493bf62442d664a90fcc7,delivered,2018-01-06 23:32:55,2018-01-19 21:43:14,2018-02-08,5caceb4dfa28e13ce6f9c0d3b4bd0c50,conceicao do coite,BA,1.0,0be8ff43f22e456b4e0371b2245e4d01,17.9,16.79,sao paulo,SP,-20,0,12,0.0641025641025641,8.087179487179487,Low
1cd29ff24c716ad3002179320343005a,9858eb26142f38b5b5ea89897dc07cc2,delivered,2018-04-05 14:42:12,2018-04-18 22:41:29,2018-05-03,a75377b38f6e4db32838ce789dd25f4c,bandeirantes,PR,1.0,c003204e1ab016dfa150abc119207b24,109.9,34.31,cajamar,SP,-15,0,13,0.05154639175257732,7.5082474226804115,Low
1591f1de66fc6657c009d107db35c4d2,04361b218639fa1eea85ab84aebcab7f,delivered,2018-02-08 19:43:13,2018-02-24 13:53:26,2018-03-07,dadbd996f437b5230f82ad00de17a4da,rio de janeiro,RJ,1.0,a3a38f4affed601eb87a97788c949667,24.99,17.92,joinville,SC,-11,0,15,0.04417670682730924,7.592369477911646,Low
4b75f705b345b06e009842c77701f7cd,e36ec26bae335f7b13951d6897b8802f,delivered,2018-06-18 17:52:02,2018-06-21 21:05:15,2018-06-28,752b204b9bbb2d9e3eb29b58059f7e17,sao caetano do sul,SP,1.0,c70c1b0d8ca86052f45a432a38b73958,110.32,8.03,hortolandia,SP,-7,0,3,0.05384615384615385,4.669230769230769,Low
fa3c3fa4aaa5d4ca8cdfdd7daec909bb,ffd6afe9c06d9dd8bd646b79f23b8b82,delivered,2018-05-01 22:57:35,2018-05-04 14:17:01,2018-05-16,1591182652360b5b62e59bc85d9dda79,sao jose dos campos,SP,1.0,9d4db00d65d7760644ac0c14edb5fd86,109.8,24.06,sorocaba,SP,-12,0,2,0.041237113402061855,3.4865979381443295,Low
b320ff6cbe5f9230cf9a32aee56823d7,53d06430f86702fff55edf6b93b75d76,delivered,2018-02-02 09:54:46,2018-02-22 01:25:26,2018-03-06,a38552966e7362a10e7577dc3ab70ae5,umuarama,PR,1.0,562fc2f2c2863ab7e79a9e4388a58a14,29.99,15.1,campinas,SP,-12,0,19,0.031496062992125984,7.904724409448819,Low
2819ec2a16c2a605c9f8662af33e1977,0e947f9fa7d3390ea3a8bd2499967679,delivered,2017-08-21 14:22:59,2017-08-29 19:06:58,2017-09-27,4fdfc616a05dad4230168c35a43b52b4,balsas,MA,1.0,cc419e0650a3c5ba77189a1882b7556a,34.99,34.15,santo andre,SP,-29,0,8,0.05275924802910855,6.093147362037598,Low
baa356809d65f9a3e5eef9a8a51c1f22,a9d4d5f1e35e1255228f972bf67c9a4d,delivered,2017-06-14 17:57:21,2017-06-28 14:07:22,2017-07-21,cea30ba8e28354a1ef8ecff28f8c7b62,volta redonda,RJ,1.0,f97e2b0650c2068227e1d366140eb62f,265.0,54.45,santo antonio de posse,SP,-23,0,13,0.0625,8.275,Low
345f32d6e7e8e03b359eb5b3d38da376,95c00052d37387b481adfb0100c50f82,delivered,2018-03-29 22:37:10,2018-04-05 00:44:23,2018-04-11,5e1f2ce5896ab5e5a09d3bf25f97da47,sao paulo,SP,1.0,0db783cfcd3b73998abc6e10e59a102f,87.9,8.91,santos,SP,-6,0,6,0.03787878787878788,4.451515151515151,Low
afef8c9d77440793d7bf762286fe97fc,34419ac92755800adf8819f48cc1d14d,delivered,2017-12-05 13:22:59,2017-12-23 11:17:18,2018-01-03,73215cc6dfcebf2d1486e6e99303505f,ouro branco,MG,1.0,46dc3b2cc0980fb8ec44634e21d2718e,199.99,16.15,rio de janeiro,RJ,-11,0,17,0.05788423153692615,9.15189620758483,Low
681c82d8dee3250b148aaabdd68a59ff,7d96202874e65d22c7793fb158ed8495,delivered,2018-02-28 15:39:15,2018-03-09 13:58:31,2018-03-28,ad97668eed5826a5d800b15351bea269,sao paulo,SP,2.0,7c67e1448b00f6e969d365cea6b010ab,186.99,29.68,itaquaquecetuba,SP,-19,0,8,0.09175257731958762,8.822680412371133,Low
8f7176f38b6ac3f5e924b9b05716440c,4f0b5b05dd181055bb1fa47d9290cb60,delivered,2017-09-02 15:59:48,2017-09-14 17:08:01,2017-09-29,e905faeb03e532b0190991b755d0258e,lencois,BA,1.0,001cca7ae9ae17fb1caed9dfb1094831,109.0,44.84,cariacica,ES,-15,0,12,0.06153846153846154,7.907692307692307,Low
da9aa61ec7bb8713f483bf0bf94c71c2,b1a6b0dfac9abaf320097ee028cc7830,delivered,2017-10-03 09:50:13,2017-10-20 16:27:53,2017-11-06,8f314ab4f79e7d059c459a448cdd293d,belo jardim,PE,1.0,44073f8b7e41514de3b7815dd0237f4f,72.9,34.31,brasilia,DF,-17,0,17,0.035211267605633804,7.564788732394366,Low
691c30273e86d88ab9be2ac45e25d516,ae8652a7f987b32a0161f4c72b22ffbc,delivered,2018-08-08 10:47:10,2018-08-14 15:18:58,2018-08-20,47edf8b777008e963fe2b02194214abe,caraguatatuba,SP,1.0,6061155addc1e54b4cfb51c1c2a32ad8,735.0,19.46,campinas,SP,-6,0,6,0.037037037037037035,4.392592592592592,Low
4c7ee4e8074ee13226ddac13d14b0989,46dd1905ee29459b23f1fa504a77c6ec,delivered,2017-02-27 23:18:11,2017-03-13 10:12:52,2017-04-05,fd0f1a0d5fe3f37bb7ef4cbf354a8abc,rio de janeiro,RJ,1.0,d66c305afaec317ebee552073a674429,5.3,17.09,ribeirao das neves,MG,-23,0,13,0.02702702702702703,5.791891891891892,Low
44efa161f00e760df72f281915ad34e7,f973547855bb9b1b092836001420224c,delivered,2018-08-14 19:39:47,2018-08-20 15:44:37,2018-08-24,08c40e2f03653843441ac35d059a04d1,sao paulo,SP,1.0,f4ce8ca9fa7157e3b33f536ac9a4487d,49.9,14.66,penapolis,SP,-4,0,5,0.0,1.5,Low
39b1f85275dd200066b0ec1a4b5e09c3,7e8e59901070f1958fdc4787641849dc,delivered,2018-06-21 13:37:25,2018-07-05 15:52:12,2018-07-20,897ecc46977d723a6e514f3ebe92c844,curitiba,PR,1.0,5194c22ed1f616ec0c0f33c571542879,32.9,22.16,santa rita do sapucai,MG,-15,0,14,0.0,4.2,Low
a19e4d493994f0d2b444b5af6d7e93de,90bc6f9dcc1497cfe9b3da6a8ecbfb9e,delivered,2017-11-24 05:27:33,2017-12-11 17:12:27,2017-12-14,d0af770f00435c5ae81312dbcd1656fa,sao paulo,SP,1.0,391fc6631aebcf3004804e51b40bcf1e,99.99,13.72,ibitinga,SP,-3,0,17,0.08840864440078586,11.288605108055009,Low
b20e167bec039233a097f9204caca32d,f26b7c2fcccc65373668a87f61c988b3,delivered,2018-04-14 23:13:00,2018-04-23 15:56:40,2018-05-03,0f4389ffbcaa187a02a5ebeb0a2e616c,santo andre,SP,1.0,ec80e49e69745ab6c14f984bf2149423,288.0,9.2,limeira,SP,-10,0,8,0.08333333333333333,8.233333333333333,Low
04e2943331164044ec43de08763717eb,3148707878001f06021a41d300d4515d,delivered,2017-12-10 17:47:21,2017-12-15 16:48:22,2018-01-03,fbd9ff8bb30d8d02120784083b181d22,sorocaba,SP,1.0,cc419e0650a3c5ba77189a1882b7556a,23.99,7.78,santo andre,SP,-19,0,4,0.05275924802910855,4.893147362037598,Low
b22050106236d9b58750e8bc6418298b,81edbbaf61c94df705ad3330ea0fb7cd,delivered,2018-04-24 16:29:24,2018-05-07 22:03:51,2018-05-24,9406f0d96387693002c23fc770c7bd90,sao joao do piaui,PI,1.0,8b321bb669392f5163d04c59e235e066,125.0,57.42,sao paulo,SP,-17,0,13,0.08676789587852494,9.973752711496745,Low
d359e2c7de603d9b72bdfe2dc3840275,19dc2be7592f399eb8b754a5b44d847d,delivered,2018-06-05 22:33:06,2018-06-11 21:04:12,2018-08-03,617332f00c4600f237bc2127f57aa750,manaus,AM,1.0,46dc3b2cc0980fb8ec44634e21d2718e,299.99,34.02,rio de janeiro,RJ,-53,0,5,0.05788423153692615,5.55189620758483,Low
c62746805b3e3593801b7880cd85c8f5,ca348a7bf8d71416697853c088e3963e,delivered,2018-06-15 16:27:07,2018-06-22 00:33:06,2018-07-05,84a576ae7b490f7355dbe86a5b884242,diadema,SP,1.0,cea729054f157f5870bdd321a958d994,67.9,7.74,sao paulo,SP,-13,0,6,0.043478260869565216,4.843478260869565,Low
821502db9b7f3a72036b7459652b46d9,73235907daba098efbc010b07291488e,delivered,2017-11-20 14:01:50,2017-12-13 17:07:21,2017-12-19,9bc01a9db40726af9fdf87bacc1ff9f4,esperanca,PB,1.0,37515688008a7a40ac93e3b2e4ab203f,24.5,34.15,dracena,SP,-6,0,23,0.08035714285714286,12.524999999999999,Low
db324d2ccb4e9f72df1e28287c339c49,18467749cf3ad014c2562def1727fb2c,delivered,2017-10-12 18:42:59,2017-10-19 21:44:46,2017-11-01,5bc646e9492942aa725129989089eb51,sao paulo,SP,1.0,53e4c6e0f4312d4d2107a8c9cddf45cd,42.0,11.73,pedreira,SP,-13,0,7,0.04856512141280353,5.499558498896247,Low
3f3e01f29d25bb2e62be81659113d44e,7843aa39f0f40f21f3ef45e89053c7ce,delivered,2017-02-06 14:02:03,2017-03-13 10:52:40,2017-03-13,4658b26bcea972ed0b86a5f8c61718be,apucarana,PR,1.0,710e3548e02bc1d2831dfc4f1b5b14d4,299.99,17.21,rolandia,PR,0,0,34,0.038461538461538464,12.892307692307691,Low
f10e24c61a6f5a05a00ffc06c213b51e,7dde3f61b0d6ee9bdc693d33c0f421c2,delivered,2018-08-12 17:14:22,2018-08-14 17:51:26,2018-08-30,5f7424458a727f1b259fc60f68f72134,santo andre,SP,1.0,7f40d06aa0b5f1aa4f41af8c0480e2ef,139.99,9.73,rio claro,SP,-16,0,2,0.0,0.6,Low
dacb5451d8212730dc1a84aa53330a58,043f84c471d1141aa553fc893c6fa14c,delivered,2018-02-06 12:12:03,2018-03-15 13:38:54,2018-03-13,d151103473f01802b68edc425be42124,aguas claras,RS,1.0,fffd5413c0700ac820c7069d66d98c89,95.8,21.16,amparo,SP,2,1,37,0.12962962962962962,20.17407407407407,Medium
7556c85b16f3a5e87b5f96a42778b7a5,99c5debffbfedd7eff8c6a6999291633,delivered,2018-02-17 11:12:30,2018-03-05 22:33:24,2018-03-14,43398e92b8639533fc50b91643155d2c,rio de janeiro,RJ,1.0,f457c46070d02cadd8a68551231220dd,68.9,16.92,maringa,PR,-9,0,16,0.060109289617486336,9.007650273224044,Low
afd45bab98f18c383881df9850a519fc,7870ab8f62d9d80cc37ff5482d6cb2b4,delivered,2018-06-19 13:26:42,2018-07-06 18:32:51,2018-07-27,9427a0c3c82e8ba5ab2f027d5ed85282,ipatinga,MG,1.0,cee48807215b30a12ca2ca10ffb5f250,199.9,28.33,guaruja,SP,-21,0,17,0.13157894736842105,14.310526315789472,Low
baac0911f2a4d722ae9402a45b7e995f,edef03bdc413c0a6511fff76b3c9e0b7,delivered,2018-05-15 16:55:25,2018-06-01 15:41:24,2018-06-11,72b4d2fb4f187c185876a26264ef9490,brusque,SC,1.0,0df3984f9dfb3d49ac6366acbd3bbb85,94.88,22.37,betim,MG,-10,0,16,0.011904761904761904,5.633333333333333,Low
8c0a4c58ee098fea192d86cb195786e6,743eb1a642f457af79087cfaa894a63b,delivered,2017-01-18 12:27:53,2017-01-30 11:47:28,2017-03-10,c8286434bb87dd80be297fc3e6bdc49b,natal,RN,1.0,6edacfd9f9074789dad6d62ba7950b9c,43.9,26.61,guarulhos,SP,-39,0,11,0.04455445544554455,6.418811881188118,Low
7eb84fb181fe75a2b97152673283b52c,350de096e6fb65985ae0ee99cb2e68b2,delivered,2018-02-15 12:17:49,2018-02-22 20:37:54,2018-03-12,611c18dd76fb447356b1266351055370,sao paulo,SP,1.0,f457c46070d02cadd8a68551231220dd,68.9,12.61,maringa,PR,-18,0,7,0.060109289617486336,6.307650273224043,Low
9a5e5d874c534d0b37b7cb88c276dcd4,975fd354f00ccac0696fe4d65378e1fb,delivered,2017-06-19 01:30:36,2017-07-05 17:42:18,2017-07-13,adc1efacbeecc9d4519c1e8c67e37407,rio de janeiro,RJ,1.0,4869f7a5dfa277a7dca6462dcf3b52b2,185.0,16.04,guariba,SP,-8,0,16,0.10535714285714286,12.175,Low
814823738ce02d399f917f00e77393d5,5be55e6c0084aa1937b6a7e207abef2d,delivered,2018-08-13 17:09:30,2018-08-20 20:28:53,2018-08-29,c864fe0c9f4b9010508388922c2b21ae,sao paulo,SP,1.0,cecd97bc34ed8330bd4cd15713eda670,57.99,18.51,cordilheira alta,SC,-9,0,7,0.0,2.1,Low
ecc7087acdf5c36b3e115a2638bcfb92,3d9838aa35223cdfddaaf348d93bc30b,delivered,2017-09-12 17:10:30,2017-09-19 17:52:21,2017-10-05,b6fe0f2162f40e22de11172e474ead60,ribeirao das neves,MG,1.0,cc419e0650a3c5ba77189a1882b7556a,89.99,14.38,santo andre,SP,-16,0,7,0.05275924802910855,5.793147362037598,Low
b8474aa90eb678e72fac6742e04efc6c,27b2c3a477570ceb2653cc72c79c94cf,delivered,2018-03-06 16:53:23,2018-03-27 15:08:39,2018-03-22,a215d8c11a828df919d7768d73c5a764,sao paulo,SP,1.0,218d46b86c1881d022bce9c68a7d4b15,107.0,13.19,ribeirao preto,SP,5,1,20,0.08753315649867374,12.127320954907162,Low
e9fc4383978e3a12dcb8a7f429d12a9d,8627b27e02dbf7c31fbd7f80bcf86f77,delivered,2018-02-28 20:08:29,2018-03-12 16:16:36,2018-03-20,5abec77f25448f05e114df428f92dccf,sao paulo,SP,1.0,e59aa562b9f8076dd550fcddf0e73491,465.0,24.09,curitiba,PR,-8,0,11,0.08695652173913043,9.38695652173913,Low
6741c985ef8aed8442026a557e8a9220,acc3f0f89efb1b19c4b68089b09c0ada,delivered,2017-10-03 08:02:28,2017-10-10 19:52:18,2017-10-19,57a8bd228f2ccd716dc2d56ee300d07f,sao bernardo do campo,SP,2.0,e9779976487b77c6d4ac45f75ec7afe9,89.49,8.37,praia grande,SP,-9,0,7,0.061128526645768025,6.378996865203762,Low
30195b7c75a04ab7dcea9f845891703b,386a154107b3c7ab3af887ab9bc980cf,delivered,2017-09-11 23:24:59,2017-09-27 16:42:09,2017-10-05,a478bdead0b1c1c119d35606124b6c75,mossoro,RN,1.0,3c7c4a49ec3c6550809089c6a2ca9370,18.9,34.15,sao paulo,SP,-8,0,15,0.058394160583941604,8.587591240875913,Low
f55846241ee01e6a5d8401e58d5b6c77,96ef8fb77cc2818a55b9f63961183f4a,delivered,2018-07-05 10:50:14,2018-07-13 19:41:59,2018-08-02,25d87acf54fe69af6859efb0711ae487,diadema,SP,1.0,1b4c3a6f53068f0b6944d2d005c9fc89,159.49,27.42,sao ludgero,SC,-20,0,8,0.045871559633027525,5.611009174311926,Low
dbbe1b2ff4094c09c4a05b045b71e81b,9a065c823cff415e4f55f96429c6cd28,delivered,2018-08-01 20:44:34,2018-08-09 16:20:44,2018-09-12,1de5850ca9f40f0dd5a13262b56223aa,belem,PA,1.0,2a84855fd20af891be03bc5924d2b453,43.9,27.08,belo horizonte,MG,-34,0,7,0.025974025974025976,3.918181818181818,Low
698642d4db0df8b8c4710af6bdff1acc,3920e62a14350104e67c0b4222cb8e26,delivered,2018-07-15 23:59:54,2018-07-30 16:26:37,2018-08-01,538cf24f0e8a9bbcefa7e0106591674d,sao paulo,SP,1.0,9cad4b68bb993ee401a3c5aaa2bc26dd,99.9,14.28,birigui,SP,-2,0,14,0.3333333333333333,27.533333333333328,Medium
7579e83c4b3105eb739458f2e6fee4f8,1678c6ae6e1ee4c4b06f224f7cff0846,delivered,2017-07-23 16:39:24,2017-07-28 13:58:14,2017-08-11,27dcf49025ecf5755d31f06c144cd5c6,santo andre,SP,1.0,cca3071e3e9bb7d12640c9fbe2301306,51.92,12.7,ibitinga,SP,-14,0,4,0.047128129602356406,4.4989690721649485,Low
a88fed0457fca64ff6996a284e38c63d,4492ec8a5b46d602f72a38b327008863,delivered,2017-04-26 15:49:47,2017-05-09 08:20:10,2017-05-17,fe21ddc4cb6893d6c411860e84afc2cc,rio de janeiro,RJ,1.0,7e93a43ef30c4f03f38b393420bc753a,229.99,15.78,barueri,SP,-8,0,12,0.0473186119873817,6.912302839116719,Low
d38cfff41619a58ae9fb4bb3be5cdfa6,17eb76b7c89a006386dc854560588172,delivered,2017-06-06 21:24:23,2017-08-11 19:25:55,2017-07-04,8bf7d6de7473a9ebab56426d67e7811f,marica,RJ,1.0,391fc6631aebcf3004804e51b40bcf1e,45.95,15.1,ibitinga,SP,38,1,65,0.08840864440078586,25.688605108055008,Medium
0e96a13c8fd38b3cf8d5f8e30b7a7b8b,f894c7353394ea82b799dcabd639778c,delivered,2018-08-10 18:03:50,2018-08-18 15:40:49,2018-08-24,c84863dabec85ae0615fd0d48e406ff6,cariacica,ES,1.0,f214d28e8d8e3ef068748498ccc2f813,34.99,15.35,sao paulo,SP,-6,0,7,0.07692307692307693,7.484615384615385,Low
d6120dd259a4e9ebf7c31843e023cd45,6d50df77dcd49ffec3b539bff0890d90,delivered,2018-02-20 12:34:44,2018-03-02 18:17:53,2018-03-22,4cfc7c529115473495914a657a037ab2,leandro ferreira,MG,1.0,f27e33c6d29b5138fa9967bcd445b6d5,99.9,17.95,sao paulo,SP,-20,0,10,0.08791208791208792,9.153846153846153,Low
571c2c71ea17995d3d512a069ac59772,b24d3c00a85a5c0f42fb5e47dc206e69,delivered,2018-05-06 13:31:16,2018-05-16 15:29:15,2018-05-30,aabebad69470c42dc362e1d347cff769,sao paulo,SP,1.0,4869f7a5dfa277a7dca6462dcf3b52b2,195.0,13.81,guariba,SP,-14,0,10,0.10535714285714286,10.375,Low
